Time (min),CLK,clk,CRY,cry,CWO,cwo,CYC/CLK,pdp1,PDP1,per,PER,PER/TIM-p,tim,TIM,VRI,vri,clk_data,CLK_data,CLK/CYC_data,per_data,PER_data,tim_data,TIM_data,PER/TIM_data,cwo_data,CWO_data,pdp1_data,PDP1_data,vri_data,VRI_data,CRY_data
16.3361,,,,100,,,,,15.3846153846,,,,,,,,,,,,,,,,,,,,,,
16.348,,,,,,,2.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
16.3616,90,,,,,,2.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
16.3675,80,,,99,,,3.3333333333,,,,,25,,,,,,,,,,,,,,,,,,,
16.3709,,66.6666666667,,,,,2.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
16.3762,,,,,,,,,,,,,,,40.350877193,,,,,,,,,,,,,,,,
16.3845,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.387,,,,,,,2.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
16.404,90,,,,,,1.1111111111,,,,,,,,,,,,,,,,,,,,,,,,
16.4099,80,,,,,,3.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
16.415,,,,,,,2.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
16.4261,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,
16.4295,,61.1111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4388,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4439,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4549,,,,100,,,3.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
16.4551,,,,,,,2.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
16.4744,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.5041,,,,,,,3.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
16.5058,,,,99,,1.1904761905,,,,,,,,,,,,,,,,,,,,,,,,,
16.5176,,,,,,,2.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
16.5203,,,,,,,,,13.8461538462,,,,,,,,,,,,,,,,,,,,,,
16.5332,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.5457,,,,99,,,3.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
16.5542,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,
16.561,,,,,,,2.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
16.5652,,,,100,,,3.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
16.5712,,,,,,,2.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
16.5804,,66.6666666667,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.5966,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.6,,61.1111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.6077,,,,,,,3.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
16.6136,,,,,,,2.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
16.6162,,,,99,,0,,,,,,,,,,,,,,,,,,,,,,,,,
16.6306,,,,,,,,,,,,,,,38.5964912281,,,,,,,,,,,,,,,,
16.6331,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.6425,,,,,,,3.3333333333,,,,,20,,,,,,,,,,,,,,,,,,,
16.6518,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.6561,,,,,,,2.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
16.6603,,,,,,,3.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
16.6662,,,,,,,2.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
16.6698,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.6841,,,,99,,,3.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
16.7087,,,,,,,,,12.3076923077,,,,,,,,,,,,,,,,,,,,,,
16.7146,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.7155,,,,,,,2.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
16.7189,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.7214,,,,,,,3.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
16.7231,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.7265,,,,,,,2.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
16.7284,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.7324,,,,,,,3.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
16.7384,,,,,,,3.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
16.7579,,,,,,,3.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
16.7596,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.7604,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.7664,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.7717,,55.5555555556,,,,,2.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
16.7774,,,,,,,4.4444444444,,,,,,,,,,,,,,,,,,,,,,,,
16.7834,,,,,,1.1904761905,3.3333333333,1.4705882353,,,,,,,,,,,,,,,,,,,,,,,
16.7919,,61.1111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.7952,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.8003,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.8054,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.8165,,,,,,,3.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
16.82,,,100,,,,4.4444444444,,,,,,,,,,,,,,,,,,,,,,,,
16.8258,,,,,,,3.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
16.8362,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.8394,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.8419,,,,,1.4492753623,,,,,,,,,,,,,,,,,,,,,,,,,,
16.8513,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.8523,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.8657,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.8682,,,98.9361702128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.8691,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,
16.8733,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.8793,70,,98.9361702128,,,,4.4444444444,,,,,,,,,,,,,,,,,,,,,,,,
16.8852,,,100,,,,3.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
16.8878,80,,,,,,,,,,,,,,36.8421052632,,,,,,,,,,,,,,,,
16.8962,,,98.9361702128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.8996,,,,,,,3.3333333333,,10.7692307692,,,,,,,,,,,,,,,,,,,,,,
16.9022,,,100,96,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9149,,,98.9361702128,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
16.9168,70,,,,,,4.4444444444,,,5.8823529412,,,,,,,,,,,,,,,,,,,,,
16.9192,,,100,,,,,,,,,,,,,1.8867924528,,,,,,,,,,,,,,,
16.9247,,,98.9361702128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9336,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9361,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9387,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9446,,,98.9361702128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9472,,55.5555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9497,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9514,,,,,,,3.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
16.9574,70,,,,,,5.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
16.9616,,,98.9361702128,,,,4.4444444444,,,,,,,,,,,,,,,,,,,,,,,,
16.9641,,,,,,1.1904761905,,,,,,,,,,,,,,,,,,,,,,,,,
16.9675,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9726,80,,98.9361702128,94,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9821,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,
16.9877,,,98.9361702128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9955,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0083,,61.1111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0091,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0151,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0176,,,,,,,5.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
17.0236,,,,,,,4.4444444444,,,,,,,,,,,,,,,,,,,,,,,,
17.0348,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0405,,,,92,,,,0,,,,,,,,,,,,,,,,,,,,,,,
17.0507,,,,,,,5.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
17.055,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0685,,,,,,,4.4444444444,,,,,,,,,,,,,,,,,,,,,,,,
17.0745,70,,,,,,5.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
17.077,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
17.0804,,,,91,,,4.4444444444,,,,,,,,,,,,,,,,,,,,,,,,
17.0948,80,,,,,,5.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
17.0974,,,,,,,,,9.2307692308,,,15,,,,,,,,,,,,,,,,,,,
17.111,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.1161,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.122,,55.5555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.1279,,,,,,,4.4444444444,,,,,,,,,,,,,,,,,,,,,,,,
17.1339,,,,,,,5.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
17.1373,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.1398,,,,,,,4.4444444444,,,,,,,,,,,,,,,,,,,,,,,,
17.1458,,,,,,,5.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
17.1466,,,,,,1.1904761905,,,,,,,,,,,,,,,,,,,,,,,,,
17.1509,,,,89,,,6.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
17.1526,70,,,,,,,,,,,,,,35.0877192982,,,,,,,,,,,,,,,,
17.1568,,,,,,,5.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
17.1763,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.1848,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
17.1874,,,,88,,,6.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
17.1907,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.1933,,,,,,,,1.4705882353,,,,,5.8823529412,,,,,,,,,,,,,,,,,,
17.2018,,,,,,,5.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
17.2077,,,,,,,6.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
17.2137,,,,,,,5.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
17.2188,80,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.2247,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.2289,,61.1111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.2323,,,,,,,6.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
17.2374,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
17.2586,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.2595,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.2654,70,,,,,,6.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
17.268,,55.5555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.2756,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,
17.2782,,,,,,,6.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
17.2884,,,,,,1.1904761905,6.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
17.2943,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.2985,80,50,,,,,,,7.6923076923,,,,,,,,,,,,,,,,,,,,,,
17.3045,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.3227,,,,,,,5.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
17.324,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,
17.3265,,,,,,,7.7777777778,,,,,,,,,,,,,,,,,,,,,,,,
17.3299,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.3325,,,,,,,6.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
17.3359,,,,,,,,,,5.8823529412,,,,,,,,,,,,,,,,,,,,,
17.3418,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.3522,,,,,,,,,,,,,,,,3.7735849057,,,,,,,,,,,,,,,
17.363,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.3725,,,,,,,7.7777777778,,,,,,,,,,,,,,,,,,,,,,,,
17.3783,,,,,,,6.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
17.3826,,,,,,,7.7777777778,,,,,,,,,,,,,,,,,,,,,,,,
17.397,,,,,,,6.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
17.4012,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.4021,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
17.4029,,,,,,,7.7777777778,,,,,,,,,,,,,,,,,,,,,,,,
17.4055,,,,,,,,,,,,,,,,1.8867924528,,,,,,,,,,,,,,,
17.408,,,,,,,6.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
17.4114,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,
17.4216,,,,,,1.1904761905,8.8888888889,,,,,,,,,,,,,,,,,,,,,,,,
17.4224,,,,,,,7.7777777778,,,,,,,,33.3333333333,,,,,,,,,,,,,,,,
17.4369,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.4564,,55.5555555556,,,,,6.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
17.4623,,,,,,,8.8888888889,,,,,,,,,,,,,,,,,,,,,,,,
17.4678,,,,,,,7.7777777778,,,,,,,,,,,,,,,,,,,,,,,,
17.4708,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.4819,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.5048,,,,,,,,,6.1538461538,,,,,,,,,,,,,,,,,,,,,,
17.5073,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.543,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.5472,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
17.5498,,,,,,2.380952381,,,,,,15,,,,,,,,,,,,,,,,,,,
17.5537,,,98.9361702128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.5582,,,,,,,8.8888888889,,,,,,,,,,,,,,,,,,,,,,,,
17.5642,,,,,,1.1904761905,,,,,,,,,,,,,,,,,,,,,,,,,
17.5684,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
17.5707,,,98.9361702128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.5735,,,,,,,7.7777777778,,,,,,,,,,,,,,,,,,,,,,,,
17.5795,,,,77,,,8.8888888889,,,,,,,,,,,,,,,,,,,,,,,,
17.5846,70,,,,,,7.7777777778,,,,,,,,,,,,,,,,,,,,,,,,
17.5877,,,98.9361702128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.6007,,,,,,,8.8888888889,,,,,,,,,,,,,,,,,,,,,,,,
17.6047,,,98.9361702128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.6151,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.6194,,,97.8723404255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.6236,60,,98.9361702128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.6295,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.6346,,,,,,,7.7777777778,,,,,,,,,,,,,,,,,,,,,,,,
17.6373,,,97.8723404255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.6406,,,,,,,8.8888888889,,,,,,,,,,,,,,,,,,,,,,,,
17.6431,,,98.9361702128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.6448,,,,,,,8.8888888889,,,,,,,,,,,,,,,,,,,,,,,,
17.6491,,,97.8723404255,75,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.6601,,,,,,2.380952381,8.8888888889,,,5.8823529412,,,,,,,,,,,,,,,,,,,,,
17.6626,,44.4444444444,98.9361702128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.6652,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.6686,70,,97.8723404255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.6808,,,97.8723404255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.6856,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.6906,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.6949,,,,,,,10,,,,,,,,31.5789473684,,,,,,,,,,,,,,,,
17.7008,,,,,,,,,,,,,,,,3.7735849057,,,,,,,,,,,,,,,
17.7025,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.7116,,,,,,,8.8888888889,,,,,,,,,,,,,,,,,,,,,,,,
17.7161,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.717,,,,,,,10,,4.6153846154,,,,,,,,,,,,,,,,,,,,,,
17.7212,,,,73,,,8.8888888889,,,,,,,,,,,,,,,,,,,,,,,,
17.7392,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,
17.745,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.7568,70,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.773,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,
17.7823,,,,,,,,2.9411764706,,,,,,,,,,,,,,,,,,,,,,,
17.7849,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.7874,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,
17.7933,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.7984,70,,,,,,10,,,,,,11.7647058824,,,,,,,,,,,,,,,,,,
17.8146,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,
17.823,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.8281,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.8341,,,,,,,11.1111111111,,,,,,,,,,,,,,,,,,,,,,,,
17.8383,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,
17.8409,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.8468,,44.4444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.8511,,,,,,,11.1111111111,,,,,,,,,,,,,,,,,,,,,,,,
17.8553,,,,,,3.5714285714,,,,,,,,,,,,,,,,,,,,,,,,,
17.8638,60,,,69,,,10,,,,,,,,,,,,,,,,,,,,,,,,
17.8765,,,,,,,11.1111111111,,,,,,,,,,,,,,,,,,,,,,,,
17.8833,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.8867,,,,,,,,,,,,,5.8823529412,,,,,,,,,,,,,,,,,,
17.8986,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.9037,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.9096,,,96.8085106383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.9147,,,97.8723404255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.924,70,,96.8085106383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.9283,,,,,,,,,,11.7647058824,,,,,,,,,,,,,,,,,,,,,
17.93,,50,97.8723404255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.9342,,,,67,,,12.2222222222,,3.0769230769,,,,,,,,,,,,,,,,,,,,,,
17.9391,,,,,,4.7619047619,,,,,,,,,,,,,,,,,,,,,,,,,
17.9402,,,,,,,11.1111111111,,,,,,,,,,,,,,,,,,,,,,,,
17.9429,60,,96.8085106383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.9487,,,97.8723404255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.9614,,,96.8085106383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.9656,70,,97.8723404255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.9699,,,,,,3.5714285714,,,,,,,,,,,,,,,,,,,,,,,,,
17.9716,,,96.8085106383,66,,,12.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
17.9741,,,,,,,,,,,,,,,29.8245614035,5.6603773585,,,,,,,,,,,,,,,
17.9836,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.9877,,,96.8085106383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0013,,,,,,,,,,5.8823529412,,,,,,,,,,,,,,,,,,,,,
18.003,,,,,,,,4.4117647059,4.6153846154,,,,,,,,,,,,,,,,,,,,,,
18.004,,,,,,,11.1111111111,,,,,,,,,,,,,,,,,,,,,,,,
18.0072,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0081,70,,,,,,12.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
18.014,,,,,,,12.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
18.0165,,,,,,4.7619047619,,,,,,,,,,,,,,,,,,,,,,,,,
18.0225,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.031,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,
18.0386,,44.4444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.042,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0509,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0624,60,,,,,,12.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
18.067,,,95.7446808511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0675,,,96.8085106383,,,,13.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
18.0785,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0844,,,,,,,12.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
18.0853,,,,,,,,,,,,,,,31.5789473684,,,,,,,,,,,,,,,,
18.0904,,,,,,,13.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
18.0929,70,,,,1.4492753623,5.9523809524,,2.9411764706,,,,,,,,,,,,,,,,,,,,,,,
18.0946,,,,,,,12.2222222222,,,,,,,,,,,,,,,,,,,,,,,,
18.0989,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.1082,,,,,,,14.4444444444,,,,,,,,,,,,,,,,,,,,,,,,
18.1136,,,,62,,,13.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
18.1303,,,,,,4.7619047619,,,,,,,,,,,,,,,,,,,,,,,,,
18.1354,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.1413,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.1489,,,,,,,14.4444444444,,,,,,,,,,,,,,,,,,,,,,,,
18.1498,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.1502,,,96.8085106383,,,,,,3.0769230769,,,,,,,,,,,,,,,,,,,,,,
18.1523,,,,,,,,,,11.7647058824,,,,,,,,,,,,,,,,,,,,,
18.1634,,,,,,,14.4444444444,,,,,,,,,3.7735849057,,,,,,,,,,,,,,,
18.1672,,,96.8085106383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.1753,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.1778,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.1795,,,,,,,13.3333333333,,,,,,,,,,,,,,,,,,,,,,,,
18.1842,,,96.8085106383,60,,,14.4444444444,,,,,15,,,,,,,,,,,,,,,,,,,
18.1882,,,,,,,,4.4117647059,,,,,,,,,,,,,,,,,,,,,,,
18.1948,,,,,,,14.4444444444,,,,,,,,,,,,,,,,,,,,,,,,
18.1973,,,95.7446808511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.2033,,,96.8085106383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.2058,,,,,,,14.4444444444,,,,,,,,,5.6603773585,,,,,,,,,,,,,,,
18.2151,,,95.7446808511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.2211,,,96.8085106383,59,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.2219,,44.4444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.2264,,,95.7446808511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.2297,,,,,,5.9523809524,,,,,,,,,,,,,,,,,,,,,,,,,
18.2415,,,96.8085106383,,,,15.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
18.2457,,,95.7446808511,,,,,,,,,,11.7647058824,10,,,,,,,,,,,,,,,,,
18.2516,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
18.2546,,,,,,,,,,,,,,,29.8245614035,,,,,,,,,,,,,,,,
18.2559,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.2576,,,,,,,14.4444444444,,,,,,,,,,,,,,,,,,,,,,,,
18.2627,,,,,,,15.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
18.2686,,,,,,,14.4444444444,,,,,,,,,,,,,,,,,,,,,,,,
18.2864,,,,,,,15.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
18.2907,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.2966,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
18.3138,,,,,,,14.4444444444,,,,,,,,,,,,,,,,,,,,,,,,
18.3195,,,,,,,15.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
18.328,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.3323,,,,,,,15.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
18.3594,,,,,,7.1428571429,,,,,,,,,,,,,,,,,,,,,,,,,
18.362,,,,55,,,,5.8823529412,,,,,,,,,,,,,,,,,,,,,,,
18.3645,,,,,,,,,,17.6470588235,,,,,,,,,,,,,,,,,,,,,
18.3739,,,,,,,,,1.5384615385,,,,,,,,,,,,,,,,,,,,,,
18.3798,,,,,,,16.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
18.3832,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.3934,,,,,,,15.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
18.3986,,,,54,,,16.6666666667,,,,,,,,,,,,,,,,,,,,,,,,
18.4044,,,,,,,15.5555555556,,,,,,,,,,,,,,,,,,,,,,,,
18.4129,,38.8888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.4239,,,,,,8.3333333333,16.6666666667,,,,,,,,,7.5471698113,,,,,,,,,,,,,,,
18.4256,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.4271,,44.4444444444,95.7446808511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.435,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.4449,,,95.7446808511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.4561,,,,,,,15.5555555556,,,11.7647058824,,,,,,,,,,,,,,,,,,,,,
